Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC_SOFFIT_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_DOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC:Zone Air Temperature [C](Hourly),ATTIC:Zone Air System Sensible Heating Rate [W](Hourly),ATTIC:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air System Sensible Heating Rate [W](Hourly),CORE_ZN:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 01/01  21:00:00,-1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0739248136166477,0.0,0.0,21.448657122273023,0.0,0.0,20.080012252262833,0.0,0.0,19.662583378797226,0.0,0.0,19.590738394382544,0.0,0.0,19.511662202803368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  22:00:00,-1.3500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3451209245244873,0.0,0.0,20.483091584778187,0.0,0.0,18.98741537877579,0.0,0.0,18.456869657174042,0.0,0.0,18.359903451416802,0.0,0.0,18.264970389908243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  23:00:00,-1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.259503866510498,0.0,0.0,19.97236491424522,0.0,0.0,18.39311912950448,0.0,0.0,17.84307120817098,0.0,0.0,17.75434047989044,0.0,0.0,17.643717752321084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8534444132232792,0.0,0.0,19.579353523859805,0.0,0.0,17.936835515561572,0.0,0.0,17.379827733899223,0.0,0.0,17.311130601330042,0.0,0.0,17.19074290271601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  01:00:00,-2.983333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7510021766134445,0.0,0.0,19.235142551417777,0.0,0.0,17.529225782684055,0.0,0.0,16.983332690981115,0.0,0.0,16.928052479609594,0.0,0.0,16.791668104895354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  02:00:00,-3.2583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.678442457873055,0.0,0.0,18.92876291018029,0.0,0.0,17.17824845912752,0.0,0.0,16.64342398946948,0.0,0.0,16.60311508206458,0.0,0.0,16.455348053059215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  03:00:00,-3.0916666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.772822427763074,0.0,0.0,18.662777487917708,0.0,0.0,16.893390763911587,0.0,0.0,16.365518414151218,0.0,0.0,16.33978528471535,0.0,0.0,16.184607421569453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  04:00:00,-3.008333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.978919365507902,0.0,0.0,18.412389707879914,0.0,0.0,16.636843167761228,0.0,0.0,16.124160337963655,0.0,0.0,16.10339289445667,0.0,0.0,15.934972205824531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  05:00:00,-1.8083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.469810781607648,0.0,0.0,18.202145852189357,0.0,0.0,16.443633814504178,0.0,0.0,15.937579721045944,0.0,0.0,15.924085347109028,0.0,0.0,15.750390337728334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  06:00:00,-1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.300132914910187,0.0,0.0,18.009816650688283,0.0,0.0,16.26249475785237,0.0,0.0,15.758652352388902,0.0,0.0,15.757336199602205,0.0,0.0,15.584270532649215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  07:00:00,-0.8083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.675053651179797,0.0,0.0,17.821962179765592,0.0,0.0,16.08458471267348,0.0,0.0,15.58697920754696,0.0,0.0,15.59408776049059,0.0,0.0,15.419650044468371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  08:00:00,-0.6,2.312479980159676,2.312479980159676,2.312479980159676,2.312479980159676,11.496423900967848,10.882897775349862,11.370660659574137,10.882897775349862,5.927604459539528,6.775433773907892,6.495711762055677,6.495087070576536,6.495087070576536,6.495087070576536,6.495087070576536,6.495711729595347,6.376248072066697,6.893046320850625,6.8924216293714835,6.8924216293714835,6.893046288390299,4.895630600915445,5.379855020889182,5.379230329410045,5.379230329410043,5.379230329410043,5.379230329410043,5.3798549884288605,4.897873632587036,5.379855020889185,5.379230329410043,5.379230329410043,5.3798549884288605,-2.9617937722409233,0.0,0.0,17.64597740558726,0.0,0.0,15.931755339010076,0.0,0.0,15.439963495341681,0.0,0.0,15.45148037941491,0.0,0.0,15.275909853877904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  09:00:00,-0.25,11.086538424580633,11.086538424580633,11.086538424580633,11.086538424580633,55.9319492989189,50.41385036560684,55.990338049183244,50.4866941855758,31.713578153113275,36.17195069951248,34.87780419971282,34.874914036418794,34.874914036418794,34.874914036418794,34.874914036418794,34.87780404953364,31.801610961899552,34.69333162992397,34.69044146662995,34.69044146662995,34.69333147974482,23.005384099556675,25.25356457734418,25.25067441405017,25.250674414050167,25.250674414050167,25.250674414050167,25.253564427165042,23.01577962510836,25.25356457734419,25.250674414050167,25.250674414050167,25.25356442716503,-1.8002030816662342,0.0,0.0,21.99558603123626,1300.1168424475893,0.0,21.983689854532496,2948.6139107714134,0.0,21.98088654589317,2308.527142455832,0.0,21.981064421680305,3571.7414115664815,0.0,21.97993219140119,2444.435860514694,0.0,4964817.238533787,0.0,11025589.097654045,0.0,8596939.034404501,0.0,13335628.112035006,0.0,9100625.891901955,0.0,0.0,47023599.3745293 
 01/02  10:00:00,0.35000000000000003,23.559888428493363,23.559888428493363,23.559888428493363,23.559888428493363,118.25974437521415,104.22197062971229,121.05621105318289,107.01843730768104,71.42386041483418,81.74065300982146,79.09556045154575,79.08965327687703,79.08965327687703,79.08965327687703,79.08965327687703,79.09556014459606,63.23854822059,70.2604442334688,70.2545370588001,70.2545370588001,70.2604439265192,47.88725237603838,52.50263306997476,52.49672589530608,52.49672589530608,52.49672589530608,52.49672589530608,52.50263276302518,47.90854617710696,52.50263306997479,52.49672589530608,52.49672589530608,52.50263276302517,0.18982293402874437,0.0,0.0,22.48963704962844,0.0,0.0,22.0,689.4676138181236,0.0,22.0,777.3091578118368,0.0,22.0,1158.7923819579828,0.0,22.0,894.0583849889873,0.0,0.0,0.0,2480636.953892216,0.0,2796734.0473232623,0.0,4169224.2642346434,0.0,3216799.4530143198,0.0,0.0,12663394.718464443 
 01/02  11:00:00,1.2416666666666667,27.939093188888105,27.939093188888105,27.939093188888105,27.939093188888105,136.43295145976876,125.77229573063254,141.46559015845736,130.80493442932115,78.62794333629854,90.69016711492924,87.53057862719425,87.52352245026769,87.52352245026769,87.52352245026769,87.52352245026769,87.53057826053991,63.736660477862756,70.8624182903768,70.84095762077898,70.84095762077898,70.84801343105129,57.2209745950297,62.73999535175833,62.73293917483181,62.732939174831806,62.732939174831806,62.732939174831806,62.73999498510411,57.24642373590796,62.739995351758374,62.732939174831806,62.732939174831806,62.7399949851041,2.3868473508776873,0.0,0.0,23.010192149422092,0.0,0.0,22.027039275158753,84.27790183764257,0.0,22.0,348.13163683717494,0.0,22.0,462.69718557146825,0.0,22.0,440.48375373745847,0.0,0.0,0.0,303258.4557168353,0.0,1252747.389125077,0.0,1664972.6741235028,0.0,1585076.4652310424,0.0,0.0,4806054.984196457 
 01/02  12:00:00,1.7,34.95782573047102,34.95782573047102,34.95782573047102,34.95782573047102,168.31990784299825,155.03083380764608,179.5174149375476,166.22834090219544,103.75308065718251,119.69354450079352,115.84685902390568,115.8382683819879,115.8382683819879,115.8382683819879,115.8382683819879,115.8468585775172,71.9560095225279,79.04797662692027,78.02070603640999,78.02070603640999,78.0292962319394,70.43192252742995,77.16558458383392,77.15699394191616,77.15699394191614,77.15699394191614,77.15699394191614,77.16558413744558,70.48352481675538,77.16558458383395,77.15699394191614,77.15699394191614,77.2367663766852,4.442506827565614,0.0,0.0,22.070516734328105,218.3854969075713,0.0,22.000026654626723,1160.2894016740454,0.0,22.0,1033.6215333291734,0.0,22.0,1618.2422708130616,0.0,22.0,1108.1239492926857,0.0,786421.9077856387,0.0,4177422.3034529584,0.0,3721931.8262104806,0.0,5827000.873824258,0.0,3990197.053601119,0.0,0.0,18502973.964874458 
 01/02  13:00:00,1.7,36.41604735856715,36.41604735856715,36.41604735856715,36.41604735856715,171.77022816513886,160.07177576420492,188.46952953522177,176.7710771342878,111.58408964925913,128.56041728872148,124.59961660125964,124.5907711106111,124.5907711106111,124.5907711106111,124.5907711106111,124.59961614162864,72.8349431217874,79.73989113485261,79.73104564420403,79.73104564420403,79.73989067522173,72.80299862396863,79.73989113485256,79.73104564420403,79.73104564420403,79.73104564420403,79.73104564420403,79.73989067522172,77.11547325874237,83.53358966128373,83.52474417063517,83.52474417063517,84.78431389068227,6.458284045501565,0.0,0.0,22.0,318.7218314452378,0.0,22.0,1005.7855493813555,0.0,22.0,940.3680722732133,0.0,22.0,1458.6762011235032,0.0,22.0,998.6617004238625,0.0,1147666.683017951,0.0,3621544.5712985406,0.0,3385994.3828198416,0.0,5252246.178652883,0.0,3595891.569387734,0.0,0.0,17003343.38517695 
 01/02  14:00:00,0.7083333333333335,32.06917836457931,32.06917836457931,32.06917836457931,32.06917836457931,147.5221297925906,140.4087927371684,166.4369794320629,159.32364237664078,100.19201155222652,115.00099170869252,111.49434880760045,111.48651756855638,111.48651756855638,111.48651756855638,111.48651756855638,111.49434840067215,64.27079429515173,70.3778112484557,70.36998000941163,70.36998000941163,70.37781084152753,64.24252682539095,70.37781124845567,70.36998000941163,70.36998000941163,70.36998000941163,70.36998000941163,70.37781084152753,78.72634669930476,88.61117735265888,88.60334611361482,88.60334611361482,88.61117694573072,7.398701862340186,0.0,0.0,22.0,313.6817558627499,0.0,22.0,962.7137600216543,0.0,22.0,902.1050995095053,0.0,22.0,1386.041674459059,0.0,22.0,932.3857471621059,0.0,1129254.3211058998,0.0,3465769.5360779553,0.0,3247578.3582342193,0.0,4989750.028052612,0.0,3356588.6897835815,0.0,0.0,16188940.933254268 
 01/02  15:00:00,-0.35000000000000003,22.86666666666667,22.86666666666667,22.86666666666667,22.86666666666667,101.80812881042455,99.6055627462175,119.25640313985383,116.89157805183596,74.13925371781522,84.4177796009718,81.88106957110304,81.87540444260559,81.87540444260559,81.87540444260559,81.87540444260559,81.8810692767306,46.10447979666328,50.511440438082865,50.505775309585395,50.505775309585395,50.51144014371048,46.08405595160891,50.51144043808282,50.505775309585395,50.505775309585395,50.505775309585395,50.505775309585395,50.51144014371048,67.27682319938607,74.40967552494264,74.40401039644519,74.40401039644519,74.40967523057027,6.204162824548006,0.0,0.0,24.389261587223857,0.0,0.0,23.5553615301021,0.0,0.0,23.098328156918246,0.0,0.0,23.24428393167093,0.0,0.0,23.083708251244087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  16:00:00,0.09999999999999998,10.466666666666667,10.466666666666667,10.466666666666667,10.466666666666667,46.817013829317496,46.81701382931749,54.952461540358065,55.763916258818206,36.296064113523535,40.670071947096005,39.468631341475415,39.465948214380575,39.465948214380575,39.465948214380575,39.465948214380575,39.468631202054276,21.484533631852997,23.563492924610923,23.560809797516075,23.560809797516075,23.563492785189823,21.474879403521474,23.56349292461091,23.560809797516075,23.56080979751607,23.56080979751607,23.56080979751607,23.56349278518982,39.12013727041785,42.03232959677154,42.02964646967669,42.02964646967669,42.032329457350436,4.436840901870094,0.0,0.0,25.02772588345053,0.0,0.0,23.973237066180175,0.0,0.0,23.490577545464074,0.0,0.0,23.672262899359357,0.0,0.0,23.473838357794634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  17:00:00,0.6,1.4000000000000001,1.4000000000000001,1.4000000000000001,1.4000000000000001,6.1078681587106045,6.107868158710603,7.5289085859846425,8.146800759050407,6.585660220129912,7.104705644332955,6.947954225854701,6.947604159462649,6.947604159462649,6.947604159462649,6.947604159462649,6.947954207664487,2.8166370926198443,3.0877001756340507,3.087350109241998,3.087350109241998,3.0877001574438414,2.8153779169793247,3.087700175634049,3.087350109241998,3.0873501092419975,3.0873501092419975,3.0873501092419975,3.087700157443841,8.568862852580606,8.900113785732414,8.899763719340362,8.899763719340362,8.900113767542203,2.4972587587088246,0.0,0.0,25.42530114441173,0.0,0.0,24.210039442568434,0.0,0.0,23.758721605697634,0.0,0.0,23.967191405749087,0.0,0.0,23.731237646639823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  18:00:00,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9600137100030236,0.0,0.0,23.707494762407833,0.0,0.0,22.351603151676553,8.576096558852251,0.0,22.13417809447235,131.39435975984136,0.0,22.21577961260736,86.83802718189158,0.0,22.12164842240183,157.54415582134246,0.0,0.0,0.0,30834.016851152424,0.0,472986.7652641281,0.0,312527.99331154744,0.0,567128.9695327904,0.0,0.0,1383477.7449596184 
 01/02  19:00:00,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018527039481765022,0.0,0.0,23.22064338669921,0.0,0.0,22.000000015956342,175.94965624725032,0.0,22.000000000000046,322.63044146127135,0.0,22.000000000002018,350.2647925134636,0.0,22.0,357.1397767412455,0.0,0.0,0.0,633418.6680635051,0.0,1161469.5892604038,0.0,1260953.253036313,0.0,1285703.1962684826,0.0,0.0,4341544.706628705 
 01/02  20:00:00,0.8916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012070813687049736,0.0,0.0,23.159591419594417,0.0,0.0,22.0,244.14693003274684,0.0,22.0,346.3447827606481,0.0,22.0,391.6894840540602,0.0,22.0,378.3540012161981,0.0,0.0,0.0,878928.9481178885,0.0,1246841.217938333,0.0,1410082.1425946169,0.0,1362074.404378313,0.0,0.0,4897926.713029152 
 01/02  21:00:00,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224517195729085,0.0,0.0,21.682405271420578,0.0,0.0,20.012871806486817,0.0,0.0,19.821626105465857,0.0,0.0,19.88732386759847,0.0,0.0,19.77308683860294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,1.9916666666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6019791101319828,0.0,0.0,20.72150072882498,0.0,0.0,18.961250394145868,0.0,0.0,18.715250552360363,0.0,0.0,18.79644014977748,0.0,0.0,18.652635934142072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  23:00:00,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934050159060553,0.0,0.0,20.21493596792007,0.0,0.0,18.398054260660224,0.0,0.0,18.14098814574063,0.0,0.0,18.241563138026386,0.0,0.0,18.07659659939865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5583514063324474,0.0,0.0,19.822146668360975,0.0,0.0,17.955882619365887,0.0,0.0,17.69311026317583,0.0,0.0,17.81479328459123,0.0,0.0,17.63911456057887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8501554874276168,0.0,0.0,19.507003173931185,0.0,0.0,17.609584674676867,0.0,0.0,17.346356863801542,0.0,0.0,17.483032715447,0.0,0.0,17.297023466178814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8975644303550254,0.0,0.0,19.230239635533405,0.0,0.0,17.31306804187275,0.0,0.0,17.051796956453632,0.0,0.0,17.197642863317878,0.0,0.0,17.00304273526986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
